_id,product_url,Details,Attributes_and_specifications,Number_of_items_sold,product_type,brand_name
3316457,https://www.petco.com/shop/en/petcostore/product/best-friends-by-sheri-jumbo-fuchsia-deep-dish-orthocomfort-cat-and-dog-bed-in-sherpa,"{'product_name': 'Best Friends by Sheri Jumbo Fuchsia Deep Dish Orthocomfort Cat and Dog Bed in Sherpa, 24"" L X 24"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3316457-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nFor the ultimate relaxation, treat your furry pals to a Best Friends by Sheri's Deep Dish Cuddler in Sherpa fur. By providing warmth and a sense of security with its high walls, each dog sofa bed promotes more restful sleep, supporting better health and behavior. From cuddling to sprawling, our luxury dog beds are flexible enough to accommodate any sleeping position! The high bolster wall helps ease joint pain, while the front delivers head, neck and extra orthopedic support. Quick and easy to clean, pet owners will love that our dog mattresses feature a water-resistant bottom. Not only does this protect floors, but because these beds are machine washable and dryer-safe, excess hair and odors are a problem of the past.\n- High walls for maximum security and comfort\n- Orthopedic support to ease joints\n- Flexible design perfect for cuddling or sprawling\n- Dirt and water-resistant bottom\n- Safe to machine wash and dry\n- Standard Size - best for pets up to 25 lbs, Jumbo Size - best for pets up to 35 lbs."", 'Specifications': {'id': '3316457', 'Primary Brand': 'Best Friends by Sheri', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Medium', 'Odor Resistant': 'No', 'Bed Fill': 'Fiberfill'}, 'item_dimensions': {'Length': '24 IN', 'Height': '15 IN', 'Width': '24 IN'}, 'Weight': '2.4069464019695297 kg'}",9523,dog-leash,Best Friends by Sheri
3353021,https://www.petco.com/shop/en/petcostore/product/reddy-ivory-cozy-and-cool-touch-corner-dog-bed,"{'product_name': 'Reddy Ivory Cozy & Cool Touch Corner Dog Bed, 34"" L X 40"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3353021-center-7', 'Description': 'Description\nThe Reddy Ivory Cozy & Cool Touch Corner Dog Bed makes sure your pup stays well rested through 365 days of adventures. Built with an orthopedic foam base that provides extra support, this bed features a reversible sleep surface with warm fleece on one side and cool-touch fabric on the other. The twofold of texture allows you to switch up their sanctuary by season, whether they need to cool off after your endless summer days or heat up after braving the elements. Whatever the case, it has the best of both worlds so you and your furry bestie can keep conquering yours. Its triangular design also makes it great for optimizing space.\n- Made with recycled materials and organic cotton\n- Reversible pillow insert with cool-to-touch side for warm temperatures and fleece side for cool temperatures\n- Machine-washable cover\n- Skid-resistant bottom fabric\n- Handle for easy mobility\n- Orthopedic foam for support', 'Specifications': {'id': '3353021', 'Primary Brand': 'Reddy'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Triangle', 'Size': 'Large', 'Odor Resistant': 'No'}, 'item_dimensions': {'Length': '34 IN', 'Height': '6.5 IN', 'Width': '40 IN'}, 'Weight': '2.4626627538669723 kg'}",9509,dog-leash,Reddy
2128622,https://www.petco.com/shop/en/petcostore/product/snoozer-luxury-cozy-cave-pet-bed-in-dark-chocolate-and-cream,"{'product_name': 'Snoozer Luxury Cozy Cave Pet Bed in Dark Chocolate & Cream, 35"" L x 35"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/2125966-right-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nThis dog bed is one of a kind! Designed to give your pet a cozy place to stay warm. Perfect for pets that enjoy staying under the covers.\n- Inner liner features spun poly/cedar fill\n- Perfect for pets that enjoy staying under the covers\n- Removable cover is machine washable & dryable', 'Specifications': {'id': '2128622', 'Lifestage': 'Adult', 'Primary Brand': 'Snoozer'}}","{'Additional_features': {'Primary Color': 'Brown', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Round', 'Size': 'Large', 'Bed Fill': 'Fiberfill', 'Bed Type': 'Covered Beds', 'Lifestage': 'Adult'}, 'item_dimensions': {'Length': '8 IN', 'Height': '35 IN', 'Width': '35 IN', 'Breed Sizes': 'Large'}, 'Weight': '2.7301012429746976 kg'}",9509,dog-leash,Snoozer
3402902,https://www.petco.com/shop/en/petcostore/product/paws-and-pals-gray-elevated-pet-bed-lounger,"{'product_name': 'Paws & Pals Gray Elevated Pet Bed Lounger, 32"" L X 25"" W X 8"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3402902-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nThe Paws & Pals Elevated Pet Bed Lounger is a comfy dog bed that will keep your pet elevated from the cold, hard ground. It\'s ideal for both dogs & cats and great for both indoor and outdoor use. Plus, the elevated dog bed sits 8 inches off the ground, which allows air to circulate above and below your pet.\n- DIMENSIONS: Two (2) sizes: MEDIUM 32"" x 25"" x 8"" (Frame), 25"" x 25"" (Mesh). Holds up to 40 pounds & LARGE 43.5"" x 29.5"" x 8"" (Frame), 29"" x 22"" (Mesh). Holds up to 88 pounds\n- EASY TO CLEAN: Wipe down with cleanser or soap\n- FOR USE INDOORS OR OUTDOORS: Waterproof design is great for outdoors\n- GREAT FOR TRAVEL: Takes up very little space when frame is disassembled. Takes only minutes to reassemble\n- INCLUDES: Two (2) longer side rails, 2 smaller rails for the foot and head of the bed, One (1) mesh cover, Four (4) bolt and hex key; no additional tools required\nIf ingested, this product can expose you to chemicals including ethylene glycol, which is known to the State of California to cause birth defects or other reproductive harm. For more information, go to www.P65Warnings.ca.gov.', 'Specifications': {'id': '3402902', 'Primary Brand': 'Paws & Pals', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Washing instructions': 'Hand Wash', 'Bed Shape': 'Rectangle', 'Size': 'Medium', 'Odor Resistant': 'No'}, 'item_dimensions': {'Length': '32 IN', 'Height': '8 IN', 'Width': '25 IN'}, 'Weight': '1.78292326071817 kg'}",9503,dog-leash,Paws & Pals
3316086,https://www.petco.com/shop/en/petcostore/product/best-friends-by-sheri-standard-dark-chocolate-deep-dish-orthocomfort-cat-and-dog-bed-in-lux-fur,"{'product_name': 'Best Friends by Sheri Standard Dark Chocolate Deep Dish Orthocomfort Cat and Dog Bed in Lux Fur, 20"" L X 20"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3316086-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nFor the ultimate relaxation, treat your furry pals to a Best Friends by Sheri's Deep Dish Cuddler in Lux faux fur. By providing warmth and a sense of security with its high walls, each dog sofa bed promotes more restful sleep, supporting better health and behavior. From cuddling to sprawling, our luxury dog beds are flexible enough to accommodate any sleeping position! The high bolster wall helps ease joint pain, while the front delivers head, neck and extra orthopedic support. Quick and easy to clean, pet owners will love that our dog mattresses feature a water-resistant bottom. Not only does this protect floors, but because these beds are machine washable and dryer-safe, excess hair and odors are a problem of the past.\n- High walls for maximum security and comfort\n- Orthopedic support to ease joints\n- Flexible design perfect for cuddling or sprawling\n- Dirt and water-resistant bottom\n- Safe to machine wash and dry\n- Standard Size - best for pets up to 25 lbs, Jumbo Size - best for pets up to 35 lbs."", 'Specifications': {'id': '3316086', 'Primary Brand': 'Best Friends by Sheri', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Fiberfill'}, 'item_dimensions': {'Length': '20 IN', 'Height': '12 IN', 'Width': '20 IN'}, 'Weight': '1.3371924455386273 kg'}",9496,dog-leash,Best Friends by Sheri
3218081,https://www.petco.com/shop/en/petcostore/product/everyyay-essentials-snooze-fest-black-windowpane-print-round-dog-bed,"{'product_name': 'EveryYay Essentials Snooze Fest Black Windowpane-Print Round Dog Bed, 36"" L X 30"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3218081-center-10', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nThe EveryYay Essentials Snooze Fest Black Windowpane-Print Dog Bed has the scoop on comfort your pup will totally dig. We know their beauty sleep involves a lot of burrowing. That's why we designed this rounded rest stop with cushioned walls they can dive right into. And to make upkeep easy on you, we've made the removable cover machine washable. Dreams do come true.\n- Snooze Fest Black Windowpane-Print Dog Bed from EveryYay Essentials\n- Bolster shape provides a soft nest for burrowing\n- Tufted interior and cushioned bolsters\n- Stuffed with fluffy filling\n- Machine washable cover"", 'Specifications': {'id': '3218081', 'Primary Brand': 'EveryYay Essentials'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Large', 'Odor Resistant': 'No'}, 'item_dimensions': {'Length': '36 IN', 'Width': '30 IN'}, 'Weight': '11.845184980692542 kg'}",9495,dog-bed,EveryYay Essentials
166561,https://www.petco.com/shop/en/petcostore/product/petmate-doghouse-pads-for-barnhome-ii-and-barnhome-iii,"{'product_name': 'Petmate Doghouse Pad for Small Barnhome II and Barnhome III', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/166561-right-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nbarnhome II, doghouse, dog, pad, petmate\n- Finish your dog's Petmate Doghouse with a comfortable pad\n- Made with durable, moisture repellent vinyl covers and replaceable foam padding, each is custom fit to the right shape and size for your doghouse"", 'Specifications': {'id': '166561', 'Primary Brand': 'Petmate'}}","{'Additional_features': {'Primary Color': 'Tan', 'Material': 'Polyester', 'Size': 'Small'}, 'item_dimensions': {'Length': '21 IN', 'Height': '2 IN', 'Width': '18 IN'}, 'Weight': '0.2106078101723338 kg'}",9493,dog-leash,Petmate
2709822,https://www.petco.com/shop/en/petcostore/product/majestic-pet-burgundy-and-sherpa-bagel-bed-5021054--1,"{'product_name': 'Majestic Pet Burgundy & Sherpa Bagel Dog Bed, 40"" L x 29"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/2709822-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nGive your pet 360 degrees of comfort with Majestic Pet Products Bagel Dog Bed. Designed for both comfort and style, the bolster and cushion are made of a durable 7oz. poly/cotton twill and stuffed with super premium high loft polyester fiber fill. The base of the bed is made of a heavy duty, waterproof 300/600 Denier to prevent the bed from sliding and to keep it safe from any spills or accidents. Our bagel beds are easy to clean - just place the entire bed in the washer on gentle cycle and tumble dry low.\n- Made in the USA, of US and imported materials\n- Poly/Cotton bolster with faux Sherpa sheepskin center cushion\n- 300/600 water-resistant Denier base for any unwanted accidents or spills\n- Stuffed with Premium High Loft Polyester fiberfill\n- Spine support bolster for dogs to rest their head and to help straighten their spines\n- Machine washable', 'Specifications': {'id': '2709822', 'Lifestage': 'Adult', 'Primary Brand': 'Majestic Pet', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Primary Color': 'Red', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Bed Shape': 'Oval', 'Size': 'Large', 'Bed Fill': 'Fiberfill', 'Bed Type': 'Bolster Beds', 'Lifestage': 'Adult'}, 'item_dimensions': {'Length': '40 IN', 'Height': '9 IN', 'Width': '29 IN', 'Breed Sizes': 'Large'}, 'Weight': '2.9083935690465146 kg'}",9492,dog-bed,Majestic Pet
3436336,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-camel-rose-ultra-plush-faux-fur-luxury-shag-durable-sicilian-rectangle-pet-bed,"{'product_name': 'Bessie and Barnie Camel Rose Ultra Plush Faux Fur Luxury Shag Durable Sicilian Rectangle Pet Bed, 28"" L X 24"" W X 6"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3436336-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur Sicilian Rectangle Bed offers the same design and comfort as our world famous Bagel Bed. Designed with five large cushioned water proof pillows. This unique design evenly distributes the weight of your pet preventing it from cratering. Our size selection varies from small to extra large pets. E.g. From Frenchies to Great Danes.\n- Designed with five Large cushioned water proof pillows\n- Reversible (can be used in two different sides)\n- Cover is machine washable/dryer friendly\n- Long lasting, durable plush fabrics', 'Specifications': {'id': '3436336', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Rectangle', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '28 IN', 'Height': '6 IN', 'Width': '24 IN'}, 'Weight': '1.123241654252447 kg'}",9492,dog-bed,Bessie and Barnie
3121730,https://www.petco.com/shop/en/petcostore/product/go-pet-club-solid-memory-foam-blue-dog-bed-with-waterproof-cover,"{'product_name': 'Go Pet Club Solid Memory Foam Blue Dog Bed with Waterproof Cover, 20"" L X 25"" W X 4"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3121730-center-4', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nGo Pet Club\'s high density 4"" Orthopedic memory foam beds will keep your pets off your bed, for good! Our pet beds will not flatten overtime, as it is made of true solid 100% memory foam, not mixed or layered memory foam like many others. The Orthopedic memory foam will relieve your pet\'s aches and pains in their joints; it is great for pets with arthritis, hip dysplasia and joint and muscle stiffness. All of our memory foam beds come with two layers of protective surfaces: the bottom layer protects the memory foam with a waterproof cover; the second topmost layer is made of real suede, both of which are easily removable for cleaning and maintenance. After removing the pet bed from its package, please allow up to 24 hours for the memory foam to resume to its original shape by laying it on a flat surface.\n- Two layers of protective surfaces: Waterproof cover and Suede zippered covers come with rubber, non-slip bottoms\n- Perfect for pets with arthritis or joint and muscle problems\n- Made out of 100% memory foam', 'Specifications': {'id': '3121730', 'Primary Brand': 'Go Pet Club'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Size': 'Small', 'Odor Resistant': 'No'}, 'item_dimensions': {'Length': '20 IN', 'Height': '4 IN', 'Width': '25 IN'}, 'Weight': '0.5571635189744281 kg'}",9490,dog-collar,Go Pet Club
3305310,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-spot-pony-luxury-extra-plush-faux-fur-rectangle-dog-bed,"{'product_name': 'Bessie and Barnie Spot Pony Luxury Extra Plush Faux Fur Rectangle Dog Bed, 28"" L X 24"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3305310-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur Sicilian Rectangle Bed offers the same design and comfort as our world famous Bagel Bed. Designed with five large cushioned water proof pillows. This unique design evenly distributes the weight of your pet preventing it from cratering.\n- Designed with five Large cushioned water proof pillows\n- Cover is machine washable/dryer friendly\n- Reversible (can be used in two different sides)\n- Long lasting, extra plush fabric', 'Specifications': {'id': '3305310', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Rectangle', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '28 IN', 'Height': '6 IN', 'Width': '24 IN'}, 'Weight': '1.123241654252447 kg'}",9490,dog-bed,Bessie and Barnie
3287617,https://www.petco.com/shop/en/petcostore/product/everyyay-snooze-fest-blue-round-orthopedic-snuggler-dog-bed,"{'product_name': 'EveryYay Blue Cuddler Orthopedic Dog Bed, 28"" L X 20"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3287617-center-1', 'Description': ""Description\nThe EveryYay Cuddler Orthopedic Dog Bed in Blue is thoughtfully crafted for your four-legged family member to hit refresh in space that keeps their ongoing health in mind. This circular bed's bolstered shape features orthopedic memory foam for that extra boost of comfort that alleviates pressure points. With a more supportive surface, your pup can achieve a deeper, rejuvenating sleep that helps them rise and shine to happier days by your side.\n- Cuddler silhouette ideal for pups that like to curl up or rest on their side\n- Reversible sleeping surface features an attractive textured blue quilted-weave or soft faux shearling\n- Orthopedic memory foam provides superior support to relieve pressure points\n- Removable, machine washable cover"", 'Specifications': {'id': '3287617', 'Primary Brand': 'EveryYay', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Size': 'Medium', 'Odor Resistant': 'No', 'Bed Type': 'Bolster Beds'}, 'item_dimensions': {'Length': '28 IN', 'Height': '7 IN', 'Width': '20 IN'}, 'Weight': '1.092040497189879 kg'}",9485,dog-bed,EveryYay
3114564,https://www.petco.com/shop/en/petcostore/product/enchanted-home-pet-wine-romy-pet-sofa,"{'product_name': 'Enchanted Home Pet Wine Romy Pet Sofa, 26.5"" L X 16"" W X 12"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3114564-center-1', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nThis Romy sofa\'s luxurious, velvety, plush wine fabric will be the jewel of any room. The refined, angled and tapered 3"" legs in real wood lift the Romy off the floor for draft-free sleep. The curved back Sleep Comfort Contour allows your dog to feel secure and protected.\n- 3"" legs lift bed off floor, keeping your pet draft free\n- Perfect for pets who like to curl when they sleep\n- Storage pocket for toys and bones\n- Removable/washable cushion cover\n- Fits pets up to 10 lbs.\n- Cushion is 17""W x 12""D. The height from the floor to the top of the cushion is 8""', 'Specifications': {'id': '3114564', 'Lifestage': 'All Lifestages', 'Primary Brand': 'Enchanted Home Pet', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Type': 'Sofa Dog Beds', 'Lifestage': 'All Lifestages'}, 'item_dimensions': {'Length': '26.5 IN', 'Height': '12 IN', 'Width': '16 IN', 'Breed Sizes': 'Small'}, 'Weight': '1.417423992270945 kg'}",9469,dog-leash,Enchanted Home Pet
3435843,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-ultra-plush-godiva-brownpink-it-fence-deluxe-shag-pet-lily-pod-bed,"{'product_name': 'Bessie and Barnie Ultra Plush Godiva Brown/Pink it Fence Deluxe Shag Pet Lily Pod Bed, 24"" L X 24"" W X 4"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3435843-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur Lily Pod is a smaller (but just as adorable) version of the Cuddle Pod. A hybrid bed, ideal for small dogs and cats. Features a drawstring that enables you to curl up and convert the bed to different levels of cuddliness. This unique design makes it two beds in one and with the reversible feature your furry best friend can enjoy the best of both worlds. A hidden pouch is provided to store the excess drawstring.\n- Convertible (can be used in two different shapes)\n- Luxurious unparalleled soft fabrics\n- Machine washable (Machine Wash Cold/Tumble Air Dry)\n- Reversible (can be used in two different sides)\n- Insulated with eco-friendly polyfill\n- Long lasting', 'Specifications': {'id': '3435843', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '24 IN', 'Height': '4 IN', 'Width': '24 IN'}, 'Weight': '0.6418523738585412 kg'}",9467,dog-bed,Bessie and Barnie
3316772,https://www.petco.com/shop/en/petcostore/product/furhaven-black-medallion-southwest-kilim-orthopedic-sofa-pet-bed,"{'product_name': 'FurHaven Black Medallion Southwest Kilim Orthopedic Sofa Pet Bed, 20"" L X 15"" W X 5.5"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3316772-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nYour best friend deserves a good night's rest and now, it is possible with the FurHaven Orthopedic Southwest Kilim Sofa. This luxurious orthopedic pet couch provides a cozy spot for your companion to snuggle up in, leaving your favorite spot on the couch all for you! With their very own orthopedic pet bed, your loved one will have maximum comfort for a great night's rest.\n- Orthopedic foam core soothes pressure points and supports joints\n- Three-bolster design provides hip and neck support\n- Plush sleep surface for maximum comfort\n- Removable machine washable cover"", 'Specifications': {'id': '3316772', 'Primary Brand': 'FurHaven', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Rectangle', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Type': 'Ortho or Memory'}, 'item_dimensions': {'Length': '20 IN', 'Height': '5.5 IN', 'Width': '15 IN', 'Breed Sizes': 'Small'}, 'Weight': '0.4596599031539032 kg'}",9465,dog-leash,FurHaven
3438964,https://www.petco.com/shop/en/petcostore/product/snoozzy-brown-shearling-round-dog-bed,"{'product_name': 'Snoozzy Brown Shearling Round Dog Bed, 21"" L X 21"" W X 6"" H', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3438964-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nSnooZZy's Shearling Round Bed features an innovative design that provides maximum support for aging pets. The overstuffed bolster provides additional support for your pet's head; neck; and back while the high walls help keep your pet feeling safe and secure during rest. A super soft; luxurious chenille fabric makes up the sleep surface that will keep your pet cozy and warm while sleeping. Ideal for small dogs and cats who like to burrow. Machine Washable.\n- Great for dogs and cats who love to den, with big bumpers to keep your pet feeling secure\n- Soft chenille fabric surface with recycled polyester fill\n- Machine Washable"", 'Specifications': {'id': '3438964', 'Primary Brand': 'Snoozzy'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Small', 'Odor Resistant': 'No'}, 'item_dimensions': {'Length': '21 IN', 'Height': '6 IN', 'Width': '21 IN'}, 'Weight': '0.7371273356031682 kg'}",9460,dog-bed,Snoozzy
3284811,https://www.petco.com/shop/en/petcostore/product/pendleton-crater-lake-national-park-pet-throw,"{'product_name': 'Pendleton Crater Lake National Park Pet Throw, 28"" L X 40"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/3284811-center-1', 'Description': ""Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nA fun little throw perfect for pets! This makes a great gift for your pet or pet lover. Tuck your pet in at night with their very own National Park Pet Throw.\n- Features the Crater Lake National Park pattern\n- 100% Polyester fabric\n- A great addition for your pet's National Park bed\n- Machine washable"", 'Specifications': {'id': '3284811', 'Primary Brand': 'Pendleton'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Washing instructions': 'Machine Washable', 'Size': 'One Size Fits All', 'Odor Resistant': 'No', 'Bed Type': 'Throw Mats Pillows'}, 'item_dimensions': {'Length': '28 IN', 'Height': '.25 IN', 'Width': '40 IN', 'Breed Sizes': 'Most Sizes'}, 'Weight': '0.07800289265641994 kg'}",9453,dog-bed,Pendleton
3305627,https://www.petco.com/shop/en/petcostore/product/bessie-and-barnie-ultra-plush-siberian-grayserenity-ivory-luxury-deluxe-pet-lily-pod-bed,"{'product_name': 'Bessie and Barnie Ultra Plush Siberian Gray/Serenity Ivory Luxury Deluxe Pet Lily Pod Bed, 24"" L X 24"" W', 'image_url': 'https://assets.petco.com/petco/image/upload/c_pad,dpr_1.0,f_auto,q_auto,h_636,w_636/c_pad,h_636,w_636/l_sale-badge,fl_relative,w_0.1,g_north_west,e_sharpen/3305627-center-2', 'Description': 'Description\nPlease note that the product information displayed is provided by manufacturers, suppliers and other third parties and is not independently verified by Petco.Full disclaimer here.\nOur Lily Pod is a smaller (but just as adorable) version of the Cuddle Pod. A hybrid bed, ideal for small dogs and cats. Features a drawstring that enables you to curl up and convert the bed to different levels of cuddliness. This unique design makes it two beds in one and with the reversible feature your furry best friend can enjoy the best of both worlds. A hidden pouch is provided to store the excess drawstring.\n- Convertible (can be used in two different shapes)\n- Reversible (can be used in two different sides)\n- 100% Machine washable\n- Made in the USA\n- Long lasting, unique soft fabrics', 'Specifications': {'id': '3305627', 'Primary Brand': 'Bessie and Barnie', 'Days to Ship': 'Ships Next Business Day'}}","{'Additional_features': {'Chew Proof': 'No', 'Material': 'Polyester', 'Bed Shape': 'Round', 'Size': 'Small', 'Odor Resistant': 'No', 'Bed Fill': 'Polyester'}, 'item_dimensions': {'Length': '24 IN', 'Height': '4 IN', 'Width': '24 IN'}, 'Weight': '0.6418523738585412 kg'}",9452,dog-collar,Bessie and Barnie
